date,route_line,ridership
2024-07-09,MRT Putrajaya Line,156259.0
2024-07-10,MRT Putrajaya Line,159400.0
2024-07-11,MRT Putrajaya Line,159483.0
2024-07-12,MRT Putrajaya Line,155710.0
2024-07-13,MRT Putrajaya Line,99733.0
2024-07-14,MRT Putrajaya Line,78833.0
2024-07-15,MRT Putrajaya Line,152523.0
2024-07-16,MRT Putrajaya Line,158717.0
2024-07-17,MRT Putrajaya Line,160676.0
2024-07-18,MRT Putrajaya Line,157487.0
2024-07-19,MRT Putrajaya Line,156915.0
2024-07-20,MRT Putrajaya Line,105712.0
2024-07-21,MRT Putrajaya Line,81655.0
2024-07-22,MRT Putrajaya Line,153039.0
2024-07-23,MRT Putrajaya Line,159136.0
2024-07-24,MRT Putrajaya Line,159742.0
2024-07-25,MRT Putrajaya Line,158432.0
2024-07-26,MRT Putrajaya Line,155741.0
2024-07-27,MRT Putrajaya Line,99989.0
2024-07-28,MRT Putrajaya Line,81246.0
2024-07-29,MRT Putrajaya Line,151511.0
2024-07-30,MRT Putrajaya Line,159361.0
2024-07-31,MRT Putrajaya Line,161644.0
2024-08-01,MRT Putrajaya Line,159039.0
2024-08-02,MRT Putrajaya Line,155798.0
2024-08-03,MRT Putrajaya Line,98147.0
2024-08-04,MRT Putrajaya Line,80472.0
2024-08-05,MRT Putrajaya Line,155164.0
2024-08-06,MRT Putrajaya Line,162644.0
2024-08-07,MRT Putrajaya Line,164910.0
2024-08-08,MRT Putrajaya Line,161728.0
2024-08-09,MRT Putrajaya Line,157575.0
2024-08-10,MRT Putrajaya Line,101871.0
2024-08-11,MRT Putrajaya Line,79359.0
2024-08-12,MRT Putrajaya Line,157874.0
2024-08-13,MRT Putrajaya Line,162819.0
2024-08-14,MRT Putrajaya Line,163707.0
2024-08-15,MRT Putrajaya Line,160096.0
2024-08-16,MRT Putrajaya Line,155767.0
2024-08-17,MRT Putrajaya Line,97489.0
2024-08-18,MRT Putrajaya Line,84453.0
2024-08-19,MRT Putrajaya Line,154915.0
2024-08-20,MRT Putrajaya Line,159585.0
2024-08-21,MRT Putrajaya Line,160755.0
2024-08-22,MRT Putrajaya Line,157774.0
2024-08-23,MRT Putrajaya Line,157302.0
2024-08-24,MRT Putrajaya Line,107217.0
2024-08-25,MRT Putrajaya Line,85267.0
2024-08-26,MRT Putrajaya Line,153411.0
2024-08-27,MRT Putrajaya Line,160178.0
2024-08-28,MRT Putrajaya Line,162007.0
2024-08-29,MRT Putrajaya Line,159455.0
2024-08-30,MRT Putrajaya Line,164465.0
2024-08-31,MRT Putrajaya Line,148762.0
2024-09-01,MRT Putrajaya Line,81744.0
2024-09-02,MRT Putrajaya Line,150129.0
2024-09-03,MRT Putrajaya Line,160244.0
2024-09-04,MRT Putrajaya Line,162720.0
2024-09-05,MRT Putrajaya Line,159983.0
2024-09-06,MRT Putrajaya Line,155021.0
2024-09-07,MRT Putrajaya Line,101319.0
2024-09-08,MRT Putrajaya Line,85123.0
2024-09-09,MRT Putrajaya Line,156714.0
2024-09-10,MRT Putrajaya Line,162028.0
2024-09-11,MRT Putrajaya Line,164509.0
2024-09-12,MRT Putrajaya Line,158647.0
2024-09-13,MRT Putrajaya Line,154901.0
2024-09-14,MRT Putrajaya Line,101642.0
2024-09-15,MRT Putrajaya Line,98607.0
2024-09-16,MRT Putrajaya Line,96879.0
2024-09-17,MRT Putrajaya Line,102339.0
2024-09-18,MRT Putrajaya Line,157688.0
2024-09-19,MRT Putrajaya Line,158796.0
2024-09-20,MRT Putrajaya Line,163700.0
2024-09-21,MRT Putrajaya Line,99062.0
2024-09-22,MRT Putrajaya Line,82048.0
2024-09-23,MRT Putrajaya Line,152824.0
2024-09-24,MRT Putrajaya Line,161003.0
2024-09-25,MRT Putrajaya Line,161288.0
2024-09-26,MRT Putrajaya Line,160617.0
2024-09-27,MRT Putrajaya Line,159167.0
2024-09-28,MRT Putrajaya Line,100798.0
2024-09-29,MRT Putrajaya Line,82959.0
2024-09-30,MRT Putrajaya Line,154050.0
2024-10-01,MRT Putrajaya Line,163760.0
2024-10-02,MRT Putrajaya Line,165058.0
2024-10-03,MRT Putrajaya Line,164869.0
2024-10-04,MRT Putrajaya Line,164160.0
2024-10-05,MRT Putrajaya Line,105431.0
2024-10-06,MRT Putrajaya Line,91449.0
2024-10-07,MRT Putrajaya Line,157584.0
2024-10-08,MRT Putrajaya Line,165249.0
2024-10-09,MRT Putrajaya Line,165053.0
2024-10-10,MRT Putrajaya Line,163120.0
2024-10-11,MRT Putrajaya Line,163687.0
2024-10-12,MRT Putrajaya Line,104206.0
2024-10-13,MRT Putrajaya Line,89448.0
2024-10-14,MRT Putrajaya Line,158958.0
2024-10-15,MRT Putrajaya Line,165769.0
2024-10-16,MRT Putrajaya Line,168688.0
2024-10-17,MRT Putrajaya Line,164954.0
2024-10-18,MRT Putrajaya Line,163925.0
2024-10-19,MRT Putrajaya Line,101810.0
2024-10-20,MRT Putrajaya Line,87326.0
2024-10-21,MRT Putrajaya Line,158964.0
2024-10-22,MRT Putrajaya Line,165355.0
2024-10-23,MRT Putrajaya Line,165410.0
2024-10-24,MRT Putrajaya Line,163539.0
2024-10-25,MRT Putrajaya Line,162539.0
2024-10-26,MRT Putrajaya Line,110785.0
2024-10-27,MRT Putrajaya Line,87834.0
2024-10-28,MRT Putrajaya Line,155535.0
2024-10-29,MRT Putrajaya Line,160503.0
2024-10-30,MRT Putrajaya Line,159959.0
2024-10-31,MRT Putrajaya Line,103796.0
2024-11-01,MRT Putrajaya Line,133489.0
2024-11-02,MRT Putrajaya Line,95607.0
2024-11-03,MRT Putrajaya Line,83358.0
2024-11-04,MRT Putrajaya Line,156129.0
2024-11-05,MRT Putrajaya Line,163591.0
2024-11-06,MRT Putrajaya Line,165964.0
2024-11-07,MRT Putrajaya Line,164542.0
2024-11-08,MRT Putrajaya Line,165471.0
2024-11-09,MRT Putrajaya Line,111008.0
2024-11-10,MRT Putrajaya Line,90764.0
2024-11-11,MRT Putrajaya Line,162692.0
2024-11-12,MRT Putrajaya Line,167435.0
2024-11-13,MRT Putrajaya Line,167640.0
2024-11-14,MRT Putrajaya Line,166583.0
2024-11-15,MRT Putrajaya Line,165667.0
2024-11-16,MRT Putrajaya Line,102097.0
2024-11-17,MRT Putrajaya Line,87375.0
2024-11-18,MRT Putrajaya Line,165265.0
2024-11-19,MRT Putrajaya Line,171409.0
2024-11-20,MRT Putrajaya Line,173734.0
2024-11-21,MRT Putrajaya Line,171580.0
2024-11-22,MRT Putrajaya Line,170971.0
2024-11-23,MRT Putrajaya Line,111500.0
2024-11-24,MRT Putrajaya Line,89305.0
2024-11-25,MRT Putrajaya Line,163458.0
2024-11-26,MRT Putrajaya Line,169739.0
2024-11-27,MRT Putrajaya Line,169976.0
2024-11-28,MRT Putrajaya Line,169212.0
2024-11-29,MRT Putrajaya Line,170716.0
2024-11-30,MRT Putrajaya Line,114095.0
2024-12-01,MRT Putrajaya Line,95410.0
2024-12-02,MRT Putrajaya Line,162834.0
2024-12-03,MRT Putrajaya Line,169951.0
2024-12-04,MRT Putrajaya Line,173260.0
2024-12-05,MRT Putrajaya Line,169520.0
2024-12-06,MRT Putrajaya Line,168581.0
2024-12-07,MRT Putrajaya Line,113409.0
2024-12-08,MRT Putrajaya Line,95326.0
2024-12-09,MRT Putrajaya Line,160024.0
2024-12-10,MRT Putrajaya Line,171507.0
2024-12-11,MRT Putrajaya Line,168117.0
2024-12-12,MRT Putrajaya Line,166683.0
2024-12-13,MRT Putrajaya Line,160631.0
2024-12-14,MRT Putrajaya Line,108945.0
2024-12-15,MRT Putrajaya Line,92397.0
2024-12-16,MRT Putrajaya Line,157428.0
2024-12-17,MRT Putrajaya Line,164201.0
2024-12-18,MRT Putrajaya Line,168013.0
2024-12-19,MRT Putrajaya Line,160087.0
2024-12-20,MRT Putrajaya Line,170868.0
2024-12-21,MRT Putrajaya Line,119601.0
2024-12-22,MRT Putrajaya Line,109625.0
2024-12-23,MRT Putrajaya Line,153223.0
2024-12-24,MRT Putrajaya Line,158511.0
2024-12-25,MRT Putrajaya Line,115985.0
2024-12-26,MRT Putrajaya Line,142623.0
2024-12-27,MRT Putrajaya Line,137641.0
2024-12-28,MRT Putrajaya Line,96974.0
2024-12-29,MRT Putrajaya Line,80816.0
2024-12-30,MRT Putrajaya Line,138478.0
2024-12-31,MRT Putrajaya Line,220980.0
2025-01-01,MRT Putrajaya Line,99681.0
2025-01-02,MRT Putrajaya Line,156358.0
2025-01-03,MRT Putrajaya Line,151166.0
2025-01-04,MRT Putrajaya Line,93659.0
2025-01-05,MRT Putrajaya Line,80743.0
2025-01-06,MRT Putrajaya Line,165152.0
2025-01-07,MRT Putrajaya Line,171454.0
2025-01-08,MRT Putrajaya Line,173592.0
2025-01-09,MRT Putrajaya Line,171713.0
2025-01-10,MRT Putrajaya Line,169092.0
2025-01-11,MRT Putrajaya Line,108591.0
2025-01-12,MRT Putrajaya Line,92009.0
2025-01-13,MRT Putrajaya Line,167876.0
2025-01-14,MRT Putrajaya Line,170908.0
2025-01-15,MRT Putrajaya Line,174282.0
2025-01-16,MRT Putrajaya Line,172201.0
2025-01-17,MRT Putrajaya Line,168894.0
2025-01-18,MRT Putrajaya Line,106742.0
2025-01-19,MRT Putrajaya Line,91664.0
2025-01-20,MRT Putrajaya Line,168203.0
2025-01-21,MRT Putrajaya Line,174741.0
2025-01-22,MRT Putrajaya Line,176024.0
2025-01-23,MRT Putrajaya Line,173652.0
2025-01-24,MRT Putrajaya Line,167398.0
2025-01-25,MRT Putrajaya Line,106819.0
2025-01-26,MRT Putrajaya Line,89422.0
2025-01-27,MRT Putrajaya Line,144246.0
2025-01-28,MRT Putrajaya Line,131755.0
2025-01-29,MRT Putrajaya Line,106054.0
2025-01-30,MRT Putrajaya Line,91152.0
2025-01-31,MRT Putrajaya Line,109465.0
2025-02-01,MRT Putrajaya Line,86796.0
2025-02-02,MRT Putrajaya Line,81061.0
2025-02-03,MRT Putrajaya Line,153260.0
2025-02-04,MRT Putrajaya Line,163068.0
2025-02-05,MRT Putrajaya Line,165423.0
2025-02-06,MRT Putrajaya Line,164802.0
2025-02-07,MRT Putrajaya Line,168323.0
2025-02-08,MRT Putrajaya Line,111256.0
2025-02-09,MRT Putrajaya Line,96725.0
2025-02-10,MRT Putrajaya Line,167638.0
2025-02-11,MRT Putrajaya Line,96528.0
2025-02-12,MRT Putrajaya Line,180433.0
2025-02-13,MRT Putrajaya Line,176783.0
2025-02-14,MRT Putrajaya Line,176140.0
2025-02-15,MRT Putrajaya Line,107944.0
2025-02-16,MRT Putrajaya Line,86484.0
2025-02-17,MRT Putrajaya Line,169000.0
2025-02-18,MRT Putrajaya Line,178303.0
2025-02-19,MRT Putrajaya Line,181892.0
2025-02-20,MRT Putrajaya Line,178571.0
2025-02-21,MRT Putrajaya Line,174509.0
2025-02-22,MRT Putrajaya Line,108841.0
2025-02-23,MRT Putrajaya Line,91532.0
2025-02-24,MRT Putrajaya Line,170853.0
2025-02-25,MRT Putrajaya Line,178369.0
2025-02-26,MRT Putrajaya Line,180403.0
2025-02-27,MRT Putrajaya Line,174956.0
2025-02-28,MRT Putrajaya Line,177707.0
2025-03-01,MRT Putrajaya Line,103296.0
2025-03-02,MRT Putrajaya Line,70149.0
2025-03-03,MRT Putrajaya Line,164979.0
2025-03-04,MRT Putrajaya Line,172132.0
2025-03-05,MRT Putrajaya Line,174403.0
2025-03-06,MRT Putrajaya Line,170716.0
2025-03-07,MRT Putrajaya Line,170007.0
2025-03-08,MRT Putrajaya Line,91459.0
2025-03-09,MRT Putrajaya Line,78683.0
2025-03-10,MRT Putrajaya Line,170657.0
2025-03-11,MRT Putrajaya Line,175904.0
2025-03-12,MRT Putrajaya Line,177283.0
2025-03-13,MRT Putrajaya Line,175847.0
2025-03-14,MRT Putrajaya Line,175154.0
2025-03-15,MRT Putrajaya Line,99640.0
2025-03-16,MRT Putrajaya Line,80854.0
2025-03-17,MRT Putrajaya Line,160260.0
2025-03-18,MRT Putrajaya Line,89354.0
2025-03-19,MRT Putrajaya Line,176064.0
2025-03-20,MRT Putrajaya Line,174086.0
2025-03-21,MRT Putrajaya Line,172805.0
2025-03-22,MRT Putrajaya Line,98478.0
2025-03-23,MRT Putrajaya Line,78771.0
2025-03-24,MRT Putrajaya Line,169586.0
2025-03-25,MRT Putrajaya Line,173242.0
2025-03-26,MRT Putrajaya Line,176056.0
2025-03-27,MRT Putrajaya Line,165509.0
2025-03-28,MRT Putrajaya Line,155319.0
2025-03-29,MRT Putrajaya Line,86885.0
2025-03-30,MRT Putrajaya Line,79787.0
2025-03-31,MRT Putrajaya Line,98358.0
2025-04-01,MRT Putrajaya Line,90730.0
2025-04-02,MRT Putrajaya Line,120203.0
2025-04-03,MRT Putrajaya Line,126232.0
2025-04-04,MRT Putrajaya Line,124939.0
2025-04-05,MRT Putrajaya Line,89289.0
2025-04-06,MRT Putrajaya Line,84640.0
2025-04-07,MRT Putrajaya Line,169133.0
2025-04-08,MRT Putrajaya Line,177930.0
2025-04-09,MRT Putrajaya Line,178142.0
2025-04-10,MRT Putrajaya Line,177557.0
2025-04-11,MRT Putrajaya Line,176381.0
2025-04-12,MRT Putrajaya Line,110977.0
2025-04-13,MRT Putrajaya Line,93997.0
2025-04-14,MRT Putrajaya Line,174886.0
2025-04-15,MRT Putrajaya Line,182487.0
2025-04-16,MRT Putrajaya Line,190249.0
2025-04-17,MRT Putrajaya Line,183255.0
2025-04-18,MRT Putrajaya Line,178243.0
2025-04-19,MRT Putrajaya Line,114255.0
2025-04-20,MRT Putrajaya Line,96269.0
2025-04-21,MRT Putrajaya Line,174874.0
2025-04-22,MRT Putrajaya Line,181227.0
2025-04-23,MRT Putrajaya Line,181923.0
2025-04-24,MRT Putrajaya Line,181580.0
2025-04-25,MRT Putrajaya Line,177074.0
2025-04-26,MRT Putrajaya Line,116182.0
2025-04-27,MRT Putrajaya Line,92017.0
2025-04-28,MRT Putrajaya Line,174321.0
2025-04-29,MRT Putrajaya Line,179351.0
2025-04-30,MRT Putrajaya Line,186967.0
2025-05-01,MRT Putrajaya Line,103983.0
2025-05-02,MRT Putrajaya Line,163461.0
2025-05-03,MRT Putrajaya Line,109069.0
2025-05-04,MRT Putrajaya Line,88088.0
2025-05-05,MRT Putrajaya Line,176203.0
2025-05-06,MRT Putrajaya Line,181335.0
2025-05-07,MRT Putrajaya Line,182112.0
2025-05-08,MRT Putrajaya Line,179380.0
2025-05-09,MRT Putrajaya Line,179011.0
2025-05-10,MRT Putrajaya Line,114505.0
2025-05-11,MRT Putrajaya Line,102084.0
2025-05-12,MRT Putrajaya Line,91977.0
2025-05-13,MRT Putrajaya Line,178660.0
2025-05-14,MRT Putrajaya Line,182181.0
2025-05-15,MRT Putrajaya Line,179019.0
2025-05-16,MRT Putrajaya Line,174767.0
2025-05-17,MRT Putrajaya Line,105344.0
2025-05-18,MRT Putrajaya Line,89083.0
2025-05-19,MRT Putrajaya Line,170700.0
2025-05-20,MRT Putrajaya Line,180843.0
2025-05-21,MRT Putrajaya Line,185715.0
2025-05-22,MRT Putrajaya Line,183004.0
2025-05-23,MRT Putrajaya Line,186499.0
2025-05-24,MRT Putrajaya Line,126117.0
2025-05-25,MRT Putrajaya Line,98331.0
2025-05-26,MRT Putrajaya Line,165467.0
2025-05-27,MRT Putrajaya Line,168035.0
2025-05-28,MRT Putrajaya Line,181845.0
2025-05-29,MRT Putrajaya Line,186252.0
2025-05-30,MRT Putrajaya Line,181110.0
2025-05-31,MRT Putrajaya Line,122276.0
2025-06-01,MRT Putrajaya Line,117284.0
2025-06-02,MRT Putrajaya Line,96152.0
2025-06-03,MRT Putrajaya Line,179020.0
2025-06-04,MRT Putrajaya Line,180381.0
2025-06-05,MRT Putrajaya Line,175010.0
2025-06-06,MRT Putrajaya Line,154033.0
2025-06-07,MRT Putrajaya Line,102476.0
2025-06-08,MRT Putrajaya Line,99157.0
2025-06-09,MRT Putrajaya Line,158751.0
2025-06-10,MRT Putrajaya Line,182123.0
2025-06-11,MRT Putrajaya Line,184433.0
2025-06-12,MRT Putrajaya Line,180446.0
2025-06-13,MRT Putrajaya Line,176370.0
2025-06-14,MRT Putrajaya Line,107322.0
2025-06-15,MRT Putrajaya Line,91253.0
2025-06-16,MRT Putrajaya Line,175505.0
2025-06-17,MRT Putrajaya Line,183789.0
2025-06-18,MRT Putrajaya Line,183750.0
2025-06-19,MRT Putrajaya Line,179745.0
2025-06-20,MRT Putrajaya Line,176674.0
2025-06-21,MRT Putrajaya Line,110657.0
2025-06-22,MRT Putrajaya Line,94310.0
2025-06-23,MRT Putrajaya Line,177167.0
2025-06-24,MRT Putrajaya Line,183329.0
2025-06-25,MRT Putrajaya Line,183267.0
2025-06-26,MRT Putrajaya Line,181453.0
2025-06-27,MRT Putrajaya Line,100774.0
2025-06-28,MRT Putrajaya Line,103424.0
2025-06-29,MRT Putrajaya Line,88527.0
2025-06-30,MRT Putrajaya Line,172586.0
2025-07-01,MRT Putrajaya Line,184189.0
2025-07-02,MRT Putrajaya Line,183480.0
2025-07-03,MRT Putrajaya Line,182736.0
2025-07-04,MRT Putrajaya Line,178389.0
2025-07-05,MRT Putrajaya Line,110976.0
2025-07-06,MRT Putrajaya Line,93409.0
2025-07-07,MRT Putrajaya Line,183506.0
2025-07-08,MRT Putrajaya Line,189132.0
2025-07-09,MRT Putrajaya Line,191315.0
2025-07-10,MRT Putrajaya Line,187659.0
2025-07-11,MRT Putrajaya Line,183015.0
2025-07-12,MRT Putrajaya Line,115389.0
2025-07-13,MRT Putrajaya Line,97754.0
2025-07-14,MRT Putrajaya Line,185120.0
2025-07-15,MRT Putrajaya Line,192831.0
2025-07-16,MRT Putrajaya Line,193473.0
2025-07-17,MRT Putrajaya Line,188463.0
2025-07-18,MRT Putrajaya Line,186157.0
2025-07-19,MRT Putrajaya Line,115470.0
2025-07-20,MRT Putrajaya Line,92956.0
2025-07-21,MRT Putrajaya Line,181661.0
2025-07-22,MRT Putrajaya Line,187072.0
2025-07-23,MRT Putrajaya Line,191116.0
2025-07-24,MRT Putrajaya Line,189367.0
2025-07-25,MRT Putrajaya Line,187170.0
2025-07-26,MRT Putrajaya Line,115689.0
2025-07-27,MRT Putrajaya Line,90085.0
2025-07-28,MRT Putrajaya Line,180114.0
2025-07-29,MRT Putrajaya Line,183384.0
2025-07-30,MRT Putrajaya Line,186972.0
2025-07-31,MRT Putrajaya Line,182433.0
2025-08-01,MRT Putrajaya Line,178566.0
2025-08-02,MRT Putrajaya Line,111545.0
2025-08-03,MRT Putrajaya Line,93757.0
2025-08-04,MRT Putrajaya Line,180550.0
2025-08-05,MRT Putrajaya Line,188587.0
2025-08-06,MRT Putrajaya Line,192860.0
2025-08-07,MRT Putrajaya Line,187434.0
2025-08-08,MRT Putrajaya Line,182583.0
2025-08-09,MRT Putrajaya Line,115047.0
2025-08-10,MRT Putrajaya Line,97624.0
2025-08-11,MRT Putrajaya Line,187683.0
2025-08-12,MRT Putrajaya Line,194508.0
2025-08-13,MRT Putrajaya Line,195257.0
2025-08-14,MRT Putrajaya Line,189728.0
2025-08-15,MRT Putrajaya Line,188873.0
2025-08-16,MRT Putrajaya Line,118233.0
2025-08-17,MRT Putrajaya Line,95500.0
2025-08-18,MRT Putrajaya Line,180743.0
2025-08-19,MRT Putrajaya Line,189840.0
2025-08-20,MRT Putrajaya Line,191536.0
2025-08-21,MRT Putrajaya Line,185110.0
2025-08-22,MRT Putrajaya Line,184885.0
2025-08-23,MRT Putrajaya Line,118332.0
2025-08-24,MRT Putrajaya Line,96049.0
2025-08-25,MRT Putrajaya Line,183336.0
2025-08-26,MRT Putrajaya Line,188264.0
2025-08-27,MRT Putrajaya Line,189510.0
2025-08-28,MRT Putrajaya Line,186097.0
2025-08-29,MRT Putrajaya Line,185130.0
2025-08-30,MRT Putrajaya Line,134323.0
2025-08-31,MRT Putrajaya Line,141093.0
2019-01-01,KTM,0.0
2019-01-02,KTM,0.0
2019-01-03,KTM,0.0
2019-01-04,KTM,0.0
2019-01-05,KTM,0.0
2019-01-06,KTM,0.0
2019-01-07,KTM,0.0
2019-01-08,KTM,0.0
2019-01-09,KTM,0.0
2019-01-10,KTM,0.0
2019-01-11,KTM,0.0
2019-01-12,KTM,0.0
2019-01-13,KTM,0.0
2019-01-14,KTM,0.0
2019-01-15,KTM,0.0
2019-01-16,KTM,0.0
2019-01-17,KTM,0.0
2019-01-18,KTM,0.0
2019-01-19,KTM,0.0
2019-01-20,KTM,0.0
2019-01-21,KTM,0.0
2019-01-22,KTM,0.0
2019-01-23,KTM,0.0
2019-01-24,KTM,0.0
2019-01-25,KTM,0.0
2019-01-26,KTM,0.0
2019-01-27,KTM,0.0
2019-01-28,KTM,0.0
2019-01-29,KTM,0.0
2019-01-30,KTM,0.0
2019-01-31,KTM,0.0
2019-02-01,KTM,0.0
2019-02-02,KTM,0.0
2019-02-03,KTM,0.0
2019-02-04,KTM,0.0
2019-02-05,KTM,0.0
2019-02-06,KTM,0.0
2019-02-07,KTM,0.0
2019-02-08,KTM,0.0
2019-02-09,KTM,0.0
2019-02-10,KTM,0.0
2019-02-11,KTM,0.0
2019-02-12,KTM,0.0
2019-02-13,KTM,0.0
2019-02-14,KTM,0.0
2019-02-15,KTM,0.0
2019-02-16,KTM,0.0
2019-02-17,KTM,0.0
2019-02-18,KTM,0.0
2019-02-19,KTM,0.0
2019-02-20,KTM,0.0
2019-02-21,KTM,0.0
2019-02-22,KTM,0.0
2019-02-23,KTM,0.0
2019-02-24,KTM,0.0
2019-02-25,KTM,0.0
2019-02-26,KTM,0.0
2019-02-27,KTM,0.0
2019-02-28,KTM,0.0
2019-03-01,KTM,0.0
2019-03-02,KTM,0.0
2019-03-03,KTM,0.0
2019-03-04,KTM,0.0
2019-03-05,KTM,0.0
2019-03-06,KTM,0.0
2019-03-07,KTM,0.0
2019-03-08,KTM,0.0
2019-03-09,KTM,0.0
2019-03-10,KTM,0.0
2019-03-11,KTM,0.0
2019-03-12,KTM,0.0
2019-03-13,KTM,0.0
2019-03-14,KTM,0.0
2019-03-15,KTM,0.0
2019-03-16,KTM,0.0
2019-03-17,KTM,0.0
2019-03-18,KTM,0.0
2019-03-19,KTM,0.0
2019-03-20,KTM,0.0
2019-03-21,KTM,0.0
2019-03-22,KTM,0.0
2019-03-23,KTM,0.0
2019-03-24,KTM,0.0
2019-03-25,KTM,0.0
2019-03-26,KTM,0.0
2019-03-27,KTM,0.0
2019-03-28,KTM,0.0
2019-03-29,KTM,0.0
2019-03-30,KTM,0.0
2019-03-31,KTM,0.0
2019-04-01,KTM,0.0
2019-04-02,KTM,0.0
2019-04-03,KTM,0.0
2019-04-04,KTM,0.0
2019-04-05,KTM,0.0
2019-04-06,KTM,0.0
2019-04-07,KTM,0.0
2019-04-08,KTM,0.0
2019-04-09,KTM,0.0
2019-04-10,KTM,0.0
2019-04-11,KTM,0.0
2019-04-12,KTM,0.0
2019-04-13,KTM,0.0
2019-04-14,KTM,0.0
2019-04-15,KTM,0.0
2019-04-16,KTM,0.0
2019-04-17,KTM,0.0
2019-04-18,KTM,0.0
2019-04-19,KTM,0.0
2019-04-20,KTM,0.0
2019-04-21,KTM,0.0
2019-04-22,KTM,0.0
2019-04-23,KTM,0.0
2019-04-24,KTM,0.0
2019-04-25,KTM,0.0
2019-04-26,KTM,0.0
2019-04-27,KTM,0.0
2019-04-28,KTM,0.0
2019-04-29,KTM,0.0
2019-04-30,KTM,0.0
2019-05-01,KTM,0.0
2019-05-02,KTM,0.0
2019-05-03,KTM,0.0
2019-05-04,KTM,0.0
2019-05-05,KTM,0.0
2019-05-06,KTM,0.0
2019-05-07,KTM,0.0
2019-05-08,KTM,0.0
2019-05-09,KTM,0.0
2019-05-10,KTM,0.0
2019-05-11,KTM,0.0
2019-05-12,KTM,0.0
2019-05-13,KTM,0.0
2019-05-14,KTM,0.0
2019-05-15,KTM,0.0
2019-05-16,KTM,0.0
2019-05-17,KTM,0.0
2019-05-18,KTM,0.0
2019-05-19,KTM,0.0
2019-05-20,KTM,0.0
2019-05-21,KTM,0.0
2019-05-22,KTM,0.0
2019-05-23,KTM,0.0
2019-05-24,KTM,0.0
2019-05-25,KTM,0.0
2019-05-26,KTM,0.0
2019-05-27,KTM,0.0
2019-05-28,KTM,0.0
2019-05-29,KTM,0.0
2019-05-30,KTM,0.0
2019-05-31,KTM,0.0
2019-06-01,KTM,0.0
2019-06-02,KTM,0.0
2019-06-03,KTM,0.0
2019-06-04,KTM,0.0
2019-06-05,KTM,0.0
2019-06-06,KTM,0.0
2019-06-07,KTM,0.0
2019-06-08,KTM,0.0
2019-06-09,KTM,0.0
2019-06-10,KTM,0.0
2019-06-11,KTM,0.0
2019-06-12,KTM,0.0
2019-06-13,KTM,0.0
2019-06-14,KTM,0.0
2019-06-15,KTM,0.0
2019-06-16,KTM,0.0
2019-06-17,KTM,0.0
2019-06-18,KTM,0.0
2019-06-19,KTM,0.0
2019-06-20,KTM,0.0
2019-06-21,KTM,0.0
2019-06-22,KTM,0.0
2019-06-23,KTM,0.0
2019-06-24,KTM,0.0
2019-06-25,KTM,0.0
2019-06-26,KTM,0.0
2019-06-27,KTM,0.0
2019-06-28,KTM,0.0
2019-06-29,KTM,0.0
2019-06-30,KTM,0.0
2019-07-01,KTM,0.0
2019-07-02,KTM,0.0
2019-07-03,KTM,0.0
2019-07-04,KTM,0.0
2019-07-05,KTM,0.0
2019-07-06,KTM,0.0
2019-07-07,KTM,0.0
2019-07-08,KTM,0.0
2019-07-09,KTM,0.0
2019-07-10,KTM,0.0
2019-07-11,KTM,0.0
2019-07-12,KTM,0.0
2019-07-13,KTM,0.0
2019-07-14,KTM,0.0
2019-07-15,KTM,0.0
2019-07-16,KTM,0.0
2019-07-17,KTM,0.0
2019-07-18,KTM,0.0
2019-07-19,KTM,0.0
2019-07-20,KTM,0.0
2019-07-21,KTM,0.0
2019-07-22,KTM,0.0
2019-07-23,KTM,0.0
2019-07-24,KTM,0.0
2019-07-25,KTM,0.0
2019-07-26,KTM,0.0
2019-07-27,KTM,0.0
2019-07-28,KTM,0.0
2019-07-29,KTM,0.0
2019-07-30,KTM,0.0
2019-07-31,KTM,0.0
2019-08-01,KTM,0.0
2019-08-02,KTM,0.0
2019-08-03,KTM,0.0
2019-08-04,KTM,0.0
2019-08-05,KTM,0.0
2019-08-06,KTM,0.0
2019-08-07,KTM,0.0
2019-08-08,KTM,0.0
2019-08-09,KTM,0.0
2019-08-10,KTM,0.0
2019-08-11,KTM,0.0
2019-08-12,KTM,0.0
2019-08-13,KTM,0.0
2019-08-14,KTM,0.0
2019-08-15,KTM,0.0
2019-08-16,KTM,0.0
2019-08-17,KTM,0.0
2019-08-18,KTM,0.0
2019-08-19,KTM,0.0
2019-08-20,KTM,0.0
2019-08-21,KTM,0.0
2019-08-22,KTM,0.0
2019-08-23,KTM,0.0
2019-08-24,KTM,0.0
2019-08-25,KTM,0.0
2019-08-26,KTM,0.0
2019-08-27,KTM,0.0
2019-08-28,KTM,0.0
2019-08-29,KTM,0.0
2019-08-30,KTM,0.0
2019-08-31,KTM,0.0
2019-09-01,KTM,0.0
2019-09-02,KTM,0.0
2019-09-03,KTM,0.0
2019-09-04,KTM,0.0
2019-09-05,KTM,0.0
2019-09-06,KTM,0.0
2019-09-07,KTM,0.0
2019-09-08,KTM,0.0
2019-09-09,KTM,0.0
2019-09-10,KTM,0.0
2019-09-11,KTM,0.0
2019-09-12,KTM,0.0
2019-09-13,KTM,0.0
2019-09-14,KTM,0.0
2019-09-15,KTM,0.0
2019-09-16,KTM,0.0
2019-09-17,KTM,0.0
2019-09-18,KTM,0.0
2019-09-19,KTM,0.0
